#Firmware: console20250221 firmware N/A
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
0,0,0,1,75826.154,1.265,0,0
1,0,0,1,75826.901,0.747,0,0
0,0,0,1,75828.154,1.253,0,0
1,0,0,1,75828.887,0.733,0,0
0,0,0,1,75830.119,1.232,0,0
1,0,0,1,75830.848,0.729,0,0
0,0,0,1,75832.072,1.224,0,0
1,0,0,1,75832.794,0.722,0,0
0,0,0,1,75834.017,1.223,0,0
1,0,0,1,75834.734,0.717,0,0
0,0,0,1,75835.944,1.21,0,0
1,0,0,1,75836.662,0.718,0,0
0,0,0,1,75837.875,1.213,0,0
1,0,0,1,75838.59,0.715,0,0
0,0,0,1,75839.808,1.218,0,0
1,0,0,1,75840.522,0.714,0,0
0,0,0,1,75841.734,1.212,0,0
1,0,0,1,75842.453,0.719,0,0
0,0,0,1,75843.67,1.217,0,0
1,0,0,1,75844.391,0.721,0,0
0,0,0,1,75845.618,1.227,0,0
1,0,0,1,75846.338,0.72,0,0
0,0,0,1,75847.563,1.225,0,0
1,0,0,1,75848.291,0.728,0,0
0,0,0,1,75849.526,1.235,0,0
1,0,0,1,75850.257,0.731,0,0
0,0,0,1,75851.506,1.249,0,0
1,0,0,1,75852.24,0.734,0,0
0,0,0,1,75853.492,1.252,0,0
1,0,0,1,75854.238,0.746,0,0
0,0,0,1,75855.505,1.267,0,0
1,0,0,1,75856.257,0.752,0,0
0,0,0,1,75857.545,1.288,0,0
1,0,0,1,75858.305,0.76,0,0
0,0,0,1,75859.604,1.299,0,0
1,0,0,1,75860.379,0.775,0,0
0,0,0,1,75861.704,1.325,0,0
1,0,0,1,75862.492,0.788,0,0
0,0,0,1,75863.85,1.358,0,0
1,0,0,1,75864.656,0.806,0,1
0,0,0,1,75866.037,1.381,0,1
1,0,0,1,75866.867,0.83,0,1
0,0,0,1,75868.292,1.425,0,1
1,0,0,1,75869.143,0.851,0,1
0,0,0,1,75870.615,1.472,0,1
1,0,0,1,75871.488,0.873,0,1
0,0,0,1,75872.989,1.501,1,1
1,0,0,1,75873.888,0.899,1,1
0,0,0,1,75875.417,1.529,1,0
1,0,0,1,75876.327,0.91,1,0
0,0,0,1,75877.868,1.541,1,0
1,0,0,1,75878.775,0.907,1,0
0,0,0,1,75880.285,1.51,1,0
1,0,0,1,75881.183,0.898,1,0
0,0,0,1,75882.666,1.483,1,0
1,0,0,1,75883.54,0.874,1,0
0,0,0,1,75884.99,1.45,1,0
1,0,0,1,75885.839,0.849,1,0
0,0,0,1,75887.244,1.405,1,0
1,0,0,1,75888.077,0.833,1,0
0,0,0,1,75889.455,1.378,1,0
1,0,0,1,75890.267,0.812,1,0
0,0,0,1,75891.627,1.36,1,0
1,0,0,1,75892.424,0.797,1,0
0,0,0,1,75893.756,1.332,1,0
1,0,0,1,75894.548,0.792,1,0
0,0,0,1,75895.869,1.321,1,0
1,0,0,1,75896.653,0.784,1,0
0,0,0,1,75897.97,1.317,1,0
1,0,0,1,75898.749,0.779,1,0
0,0,0,1,75900.053,1.304,1,0
1,0,0,1,75900.832,0.779,1,0
0,0,0,1,75902.137,1.305,1,0
1,0,0,1,75902.913,0.776,1,0
0,0,0,1,75904.224,1.311,1,0
1,0,0,1,75904.999,0.775,1,0
0,0,0,1,75908.358,3.359,1,0
1,0,0,1,75910.608,2.25,1,0
0,0,0,1,75912.653,2.045,1,0
1,0,0,1,75913.4,0.747,1,0
0,0,0,1,75914.735,1.335,1,0
1,0,0,1,75915.536,0.801,1,0
0,0,0,1,75916.885,1.349,1,1
1,0,0,1,75917.69,0.805,1,1
0,0,0,1,75919.055,1.365,1,1
1,0,0,1,75919.869,0.814,1,1
0,0,0,1,75921.252,1.383,1,1
1,0,0,1,75922.075,0.823,1,1
0,0,0,1,75923.484,1.409,1,1
1,0,0,1,75924.319,0.835,1,1
0,0,0,1,75925.744,1.425,1,1
1,0,0,1,75926.599,0.855,1,0
0,0,0,1,75928.06,1.461,1,0
1,0,0,1,75928.934,0.874,1,0
0,0,0,1,75930.439,1.505,1,0
1,0,0,1,75931.339,0.9,1,0
0,0,0,1,75932.88,1.541,1,0
1,0,0,1,75933.813,0.933,1,0
