#Firmware: console20250221 firmware 20250309@3679800073 proteus MINIMAL_PINS 7291
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
0,0,0,1,1.27567407373E8,0.944,1,0
1,0,0,1,1.27567408358E8,0.985,1,0
0,0,0,1,1.27567409308E8,0.95,0,0
1,0,0,1,1.27567410299E8,0.991,0,0
0,0,0,1,1.27567411253E8,0.954,0,1
1,0,0,1,1.27567412244E8,0.991,0,1
1,0,1,1,1.27567412375E8,0.131,0,1
1,0,0,1,1.27567412378E8,0.003,0,1
0,0,0,1,1.27567413199E8,0.821,0,1
1,0,0,1,1.27567414193E8,0.994,0,0
0,0,0,1,1.27567415153E8,0.96,0,0
1,0,0,1,1.2756741615E8,0.997,0,0
0,0,0,1,1.2756741711E8,0.96,0,0
1,0,0,1,1.27567418103E8,0.993,0,0
0,0,0,1,1.27567419059E8,0.956,0,0
1,0,0,1,1.27567420049E8,0.99,0,0
0,0,0,1,1.27567421004E8,0.955,0,0
1,0,0,1,1.27567421991E8,0.987,0,0
0,0,0,1,1.2756742294E8,0.949,0,0
1,0,0,1,1.27567423919E8,0.979,0,0
0,0,0,1,1.27567424861E8,0.942,0,0
1,0,0,1,1.27567425834E8,0.973,0,0
0,0,0,1,1.27567426775E8,0.941,0,0
1,0,0,1,1.27567427748E8,0.973,0,0
0,0,0,1,1.27567428686E8,0.938,0,0
1,0,0,1,1.27567429655E8,0.969,0,0
0,0,0,1,1.27567430591E8,0.936,0,0
1,0,0,1,1.27567431562E8,0.971,0,0
0,0,0,1,1.275674325E8,0.938,0,0
1,0,0,1,1.27567433475E8,0.975,0,0
0,0,0,1,1.27567434414E8,0.939,0,0
1,0,0,1,1.27567435389E8,0.975,0,0
0,0,0,1,1.27567436325E8,0.936,0,0
1,0,0,1,1.27567437302E8,0.977,0,0
0,0,0,1,1.27567438242E8,0.94,0,0
1,0,0,1,1.27567439223E8,0.981,0,0
0,0,0,1,1.27567440162E8,0.939,0,0
1,0,0,1,1.27567441142E8,0.98,0,0
0,0,0,1,1.27567442083E8,0.941,0,0
1,0,0,1,1.27567443068E8,0.985,0,0
0,0,0,1,1.2756744401E8,0.942,0,0
1,0,0,1,1.27567444997E8,0.987,0,0
0,0,0,1,1.2756744594E8,0.943,0,1
1,0,0,1,1.2756744693E8,0.99,1,1
0,0,0,1,1.2756744788E8,0.95,1,1
1,0,0,1,1.27567448875E8,0.995,1,0
0,0,0,1,1.27567449827E8,0.952,1,0
1,0,0,1,1.27567450821E8,0.994,1,0
0,0,0,1,1.27567451771E8,0.95,1,0
1,0,0,1,1.27567452765E8,0.994,1,0
0,0,0,1,1.27567453717E8,0.952,1,0
1,0,0,1,1.27567454712E8,0.995,1,0
0,0,0,1,1.27567455664E8,0.952,1,0
1,0,0,1,1.27567456657E8,0.993,1,0
0,0,0,1,1.27567457606E8,0.949,1,0
1,0,0,1,1.27567458599E8,0.993,1,0
0,0,0,1,1.27567459552E8,0.953,1,0
1,0,0,1,1.27567460545E8,0.993,1,0
0,0,0,1,1.27567461497E8,0.952,1,0
1,0,0,1,1.27567462488E8,0.991,1,0
0,0,0,1,1.27567463439E8,0.951,1,0
1,0,0,1,1.27567464429E8,0.99,1,0
0,0,0,1,1.27567465377E8,0.948,1,0
1,0,0,1,1.27567467765E8,2.388,1,0
0,0,0,1,1.27567469263E8,1.498,1,0
1,0,0,1,1.2756747024E8,0.977,1,0
0,0,0,1,1.27567471192E8,0.952,1,0
1,0,0,1,1.27567472179E8,0.987,1,0
0,0,0,1,1.27567473131E8,0.952,1,0
1,0,0,1,1.27567474117E8,0.986,1,0
0,0,0,1,1.27567475066E8,0.949,1,0
1,0,0,1,1.27567476056E8,0.99,1,0
0,0,0,1,1.2756747701E8,0.954,1,0
1,0,0,1,1.27567478001E8,0.991,1,0
0,0,0,1,1.27567478955E8,0.954,1,0
1,0,0,1,1.27567479949E8,0.994,1,0
0,0,0,1,1.27567480911E8,0.962,1,1
1,0,0,1,1.27567481911E8,1.0,0,1
0,0,0,1,1.27567482873E8,0.962,0,1
1,0,0,1,1.27567483874E8,1.001,0,0
0,0,0,1,1.27567484837E8,0.963,0,0
1,0,0,1,1.27567485838E8,1.001,0,0
0,0,0,1,1.27567486805E8,0.967,0,0
1,0,0,1,1.27567487809E8,1.004,0,0
0,0,0,1,1.27567488774E8,0.965,0,0
1,0,0,1,1.27567489773E8,0.999,0,0
0,0,0,1,1.27567490738E8,0.965,0,0
1,0,0,1,1.27567491741E8,1.003,0,0
0,0,0,1,1.27567492707E8,0.966,0,0
1,0,0,1,1.27567493707E8,1.0,0,0
0,0,0,1,1.2756749467E8,0.963,0,0
1,0,0,1,1.2756749567E8,1.0,0,0
0,0,0,1,1.27567496635E8,0.965,0,0
1,0,0,1,1.27567497635E8,1.0,0,0
0,0,0,1,1.27567498599E8,0.964,0,0
1,0,0,1,1.27567499598E8,0.999,0,0
0,0,0,1,1.27567500558E8,0.96,0,0
1,0,0,1,1.27567501557E8,0.999,0,0
0,0,0,1,1.27567502518E8,0.961,0,0
1,0,0,1,1.27567503518E8,1.0,0,0
0,0,0,1,1.2756750448E8,0.962,0,0
1,0,0,1,1.2756750548E8,1.0,0,0
0,0,0,1,1.27567506438E8,0.958,0,0
1,0,0,1,1.27567507438E8,1.0,0,0
0,0,0,1,1.27567508399E8,0.961,0,0
1,0,0,1,1.27567509405E8,1.006,0,0
0,0,0,1,1.27567510365E8,0.96,0,0
1,0,0,1,1.27567511369E8,1.004,0,0
0,0,0,1,1.27567512328E8,0.959,0,0
1,0,0,1,1.27567513337E8,1.009,0,0
0,0,0,1,1.27567514301E8,0.964,0,0
1,0,0,1,1.27567515316E8,1.015,0,0
0,0,0,1,1.27567516283E8,0.967,1,1
1,0,0,1,1.27567517298E8,1.015,1,1
0,0,0,1,1.27567518268E8,0.97,1,1
1,0,0,1,1.27567519288E8,1.02,1,0
0,0,0,1,1.27567520264E8,0.976,1,0
1,0,0,1,1.27567521287E8,1.023,1,0
0,0,0,1,1.27567522263E8,0.976,1,0
1,0,0,1,1.27567523284E8,1.021,1,0
0,0,0,1,1.27567524256E8,0.972,1,0
1,0,0,1,1.27567525276E8,1.02,1,0
0,0,0,1,1.27567526252E8,0.976,1,0
1,0,0,1,1.27567527275E8,1.023,1,0
0,0,0,1,1.2756752825E8,0.975,1,0
1,0,0,1,1.27567529269E8,1.019,1,0
0,0,0,1,1.27567530242E8,0.973,1,0
1,0,0,1,1.2756753126E8,1.018,1,0
0,0,0,1,1.27567532236E8,0.976,1,0
1,0,0,1,1.27567533252E8,1.016,1,0
0,0,0,1,1.27567534227E8,0.975,1,0
1,0,0,1,1.27567535238E8,1.011,1,0
0,0,0,1,1.27567536207E8,0.969,1,0
1,0,0,1,1.27567538638E8,2.431,1,0
0,0,0,1,1.27567540181E8,1.543,1,0
1,0,0,1,1.27567541183E8,1.002,1,0
0,0,0,1,1.27567542158E8,0.975,1,0
1,0,0,1,1.27567543168E8,1.01,1,0
0,0,0,1,1.2756754414E8,0.972,1,0
1,0,0,1,1.27567545151E8,1.011,1,0
0,0,0,1,1.27567546121E8,0.97,1,0
1,0,0,1,1.27567547134E8,1.013,1,0
0,0,0,1,1.27567548107E8,0.973,1,0
1,0,0,1,1.27567549125E8,1.018,1,0
0,0,0,1,1.275675501E8,0.975,1,0
1,0,0,1,1.27567551117E8,1.017,1,0
0,0,0,1,1.27567552098E8,0.981,0,1
1,0,0,1,1.27567553123E8,1.025,0,1
1,0,1,1,1.27567553275E8,0.152,0,1
1,0,0,1,1.27567553278E8,0.003,0,1
0,0,0,1,1.27567554107E8,0.829,0,1
